文件名: ./emb_a60b10.npy, TC = 0.5654, TD = 0.7091
文件名: ./emb_a60b35.npy, TC = 0.5724, TD = 0.6826
文件名: ./emb_a20b55.npy, TC = 0.5668, TD = 0.6950
文件名: ./emb_a45b95.npy, TC = 0.5905, TD = 0.7080
文件名: ./emb_a35b85.npy, TC = 0.5674, TD = 0.7150
文件名: ./emb_a90b85.npy, TC = 0.5762, TD = 0.6923
文件名: ./emb_a95b10.npy, TC = 0.5808, TD = 0.6840
文件名: ./emb_a65b80.npy, TC = 0.5916, TD = 0.6952
文件名: ./emb_a30b40.npy, TC = 0.4395, TD = 0.7000
文件名: ./emb_a55b5.npy, TC = 0.5929, TD = 0.7042
文件名: ./emb_a35b35.npy, TC = 0.5777, TD = 0.6960
文件名: ./emb_a45b80.npy, TC = 0.5589, TD = 0.6852
文件名: ./emb_a15b15.npy, TC = 0.5994, TD = 0.6722
文件名: ./emb_a45b35.npy, TC = 0.5853, TD = 0.6783
文件名: ./emb_a35b45.npy, TC = 0.5704, TD = 0.6960
文件名: ./emb_a65b75.npy, TC = 0.5774, TD = 0.6696
文件名: ./emb_a35b65.npy, TC = 0.5768, TD = 0.6680
文件名: ./emb_a85b25.npy, TC = 0.5758, TD = 0.6636
文件名: ./emb_a40b40.npy, TC = 0.5820, TD = 0.6875
文件名: ./emb_a50b90.npy, TC = 0.5783, TD = 0.6565
文件名: ./emb_a40b5.npy, TC = 0.5779, TD = 0.6783
文件名: ./emb_a5b75.npy, TC = 0.5166, TD = 0.5182
文件名: ./emb_a65b55.npy, TC = 0.5757, TD = 0.6727
文件名: ./emb_a30b60.npy, TC = 0.5689, TD = 0.6960
文件名: ./emb_a20b85.npy, TC = 0.5574, TD = 0.6571
文件名: ./emb_a25b45.npy, TC = 0.5726, TD = 0.7083
文件名: ./emb_a50b50.npy, TC = 0.5691, TD = 0.6875
文件名: ./emb_a45b40.npy, TC = 0.5741, TD = 0.7042
文件名: ./emb_a25b65.npy, TC = 0.5730, TD = 0.6818
文件名: ./emb_a55b80.npy, TC = 0.5827, TD = 0.6857
文件名: ./emb_a45b55.npy, TC = 0.5797, TD = 0.6741
文件名: ./emb_a95b25.npy, TC = 0.5735, TD = 0.6739
文件名: ./emb_a70b60.npy, TC = 0.5605, TD = 0.6760
文件名: ./emb_a95b50.npy, TC = 0.5813, TD = 0.6792
文件名: ./emb_a10b75.npy, TC = 0.5496, TD = 0.5286
文件名: ./emb_a90b95.npy, TC = 0.5780, TD = 0.6962
文件名: ./emb_a30b90.npy, TC = 0.5812, TD = 0.7091
文件名: ./emb_a75b45.npy, TC = 0.5775, TD = 0.6731
文件名: ./emb_a15b55.npy, TC = 0.5719, TD = 0.6850
文件名: ./emb_a5b70.npy, TC = 0.5023, TD = 0.5615
文件名: ./emb_a35b25.npy, TC = 0.5810, TD = 0.6720
文件名: ./emb_a60b30.npy, TC = 0.5717, TD = 0.6800
文件名: ./emb_a50b40.npy, TC = 0.5768, TD = 0.6875
文件名: ./emb_a30b30.npy, TC = 0.5745, TD = 0.7042
文件名: ./emb_a90b15.npy, TC = 0.5785, TD = 0.6792
文件名: ./emb_a60b65.npy, TC = 0.5681, TD = 0.6565
文件名: ./emb_a70b90.npy, TC = 0.5840, TD = 0.7000
文件名: ./emb_a80b95.npy, TC = 0.5893, TD = 0.6917
文件名: ./emb_a45b75.npy, TC = 0.5813, TD = 0.6857
文件名: ./emb_a40b35.npy, TC = 0.5791, TD = 0.6783
文件名: ./emb_a20b40.npy, TC = 0.5691, TD = 0.6864
文件名: ./emb_a65b60.npy, TC = 0.5766, TD = 0.7042
文件名: ./emb_a10b25.npy, TC = 0.5028, TD = 0.6667
文件名: ./emb_a85b70.npy, TC = 0.5756, TD = 0.7000
文件名: ./emb_a20b25.npy, TC = 0.5789, TD = 0.7000
文件名: ./emb_a80b65.npy, TC = 0.5762, TD = 0.7000
文件名: ./emb_a55b55.npy, TC = 0.5758, TD = 0.6840
文件名: ./emb_a15b35.npy, TC = 0.5157, TD = 0.7000
文件名: ./emb_a70b40.npy, TC = 0.5693, TD = 0.6760
文件名: ./emb_a85b50.npy, TC = 0.5859, TD = 0.6692
文件名: ./emb_a85b75.npy, TC = 0.5854, TD = 0.6889
文件名: ./emb_a85b30.npy, TC = 0.5822, TD = 0.6480
文件名: ./emb_a30b5.npy, TC = 0.5643, TD = 0.6917
文件名: ./emb_a25b50.npy, TC = 0.5658, TD = 0.7136
文件名: ./emb_a50b55.npy, TC = 0.5811, TD = 0.6870
文件名: ./emb_a90b50.npy, TC = 0.5868, TD = 0.6792
文件名: ./emb_a35b15.npy, TC = 0.5709, TD = 0.6778
文件名: ./emb_a85b35.npy, TC = 0.5793, TD = 0.6750
文件名: ./emb_a20b70.npy, TC = 0.5858, TD = 0.7318
文件名: ./emb_a75b25.npy, TC = 0.5759, TD = 0.6958
文件名: ./emb_a90b80.npy, TC = 0.5766, TD = 0.6750
文件名: ./emb_a10b85.npy, TC = 0.5281, TD = 0.5565
文件名: ./emb_a95b20.npy, TC = 0.5768, TD = 0.6870
文件名: ./emb_a5b20.npy, TC = 0.4870, TD = 0.5231
文件名: ./emb_a20b60.npy, TC = 0.5808, TD = 0.7227
文件名: ./emb_a50b10.npy, TC = 0.5831, TD = 0.6773
文件名: ./emb_a35b5.npy, TC = 0.5759, TD = 0.6500
文件名: ./emb_a25b90.npy, TC = 0.5746, TD = 0.6619
文件名: ./emb_a40b70.npy, TC = 0.5767, TD = 0.6680
文件名: ./emb_a90b70.npy, TC = 0.5856, TD = 0.6667
文件名: ./emb_a10b15.npy, TC = 0.4412, TD = 0.7000
文件名: ./emb_a80b50.npy, TC = 0.5835, TD = 0.6750
文件名: ./emb_a50b45.npy, TC = 0.5744, TD = 0.6923
文件名: ./emb_a10b20.npy, TC = 0.4402, TD = 0.7000
文件名: ./emb_a30b10.npy, TC = 0.5811, TD = 0.6625
文件名: ./emb_a35b55.npy, TC = 0.5893, TD = 0.7167
文件名: ./emb_a75b95.npy, TC = 0.5734, TD = 0.6920
文件名: ./emb_a95b30.npy, TC = 0.5850, TD = 0.6739
文件名: ./emb_a10b30.npy, TC = 0.4242, TD = 0.7000
文件名: ./emb_a35b75.npy, TC = 0.5834, TD = 0.7077
文件名: ./emb_a50b5.npy, TC = 0.5837, TD = 0.6958
文件名: ./emb_a35b80.npy, TC = 0.5894, TD = 0.7250
